,Y
5422,0
937,0
12608,0
17878,0
13617,0
16450,0
18053,0
17160,0
5230,0
14046,0
5656,0
16843,0
7673,0
15981,0
23807,0
24497,0
19538,0
7741,0
10240,0
12458,0
978,0
6736,0
15275,0
13015,0
3271,0
10954,0
1316,0
17858,0
18047,0
10122,0
5066,0
16708,0
2615,0
629,0
20918,0
835,0
18780,0
702,0
2149,0
795,0
5911,0
15468,0
19167,0
22654,0
21460,0
11783,0
2247,0
10501,0
23022,0
11710,0
14045,0
9276,0
11750,0
16535,0
16265,0
16504,0
18409,0
20020,0
6843,0
10902,0
20984,0
23695,0
16241,0
15802,0
15959,0
13257,0
15044,0
10661,0
17876,0
11741,0
13612,0
15412,0
3140,0
1319,0
7692,0
4917,0
20323,0
14181,0
10236,0
20821,0
3543,0
6138,0
4273,0
20447,0
12813,0
22098,0
2284,0
21011,0
6845,0
22288,0
2234,0
149,0
10480,0
12906,0
15401,0
19860,0
12244,0
12803,0
6374,0
14749,0
19699,0
7684,0
4143,0
7175,0
14932,0
23778,0
16813,0
18586,0
11565,0
14798,0
11241,0
10803,0
327,0
17703,0
11259,0
610,0
19653,0
8569,0
9542,0
15722,0
14342,0
3202,0
18384,0
16856,0
23513,0
2861,0
16029,0
18108,0
3095,0
21658,0
14869,0
14755,0
20263,0
5262,0
23466,0
3638,0
4389,0
2491,0
10665,0
9251,0
21354,0
14450,0
6409,0
9686,0
883,0
20806,0
23827,0
15822,0
11154,0
11960,0
20541,0
8150,0
1787,0
4119,0
12876,0
14147,0
6382,0
21491,0
6340,0
18461,0
13237,0
19255,0
18512,0
8204,0
9343,0
60,0
14318,0
1103,0
727,0
2780,0
11048,0
2820,0
18816,0
23357,0
9052,0
2359,0
15793,0
2204,0
16967,0
1398,0
10511,0
6605,0
16654,0
20598,0
20994,0
20621,0
4436,0
23050,0
9823,0
8606,0
16770,0
20841,0
21343,0
10161,0
14656,0
9909,0
9277,0
18628,0
3942,0
8799,0
6100,0
17364,0
7904,0
21596,0
16716,0
10960,0
24105,0
10275,0
9146,0
23220,0
15441,0
4807,0
3467,0
13572,0
24103,0
10450,0
5881,0
19887,0
17500,0
17391,0
7868,0
18028,0
20012,0
15210,0
7773,0
19436,0
12268,0
22462,0
3262,0
23475,0
19341,0
17822,0
19482,0
20147,0
14563,0
11443,0
14799,0
5844,0
2555,0
739,0
5235,0
20410,0
17836,0
1133,0
4704,0
16570,0
10318,0
853,0
21899,0
8330,0
23240,0
14850,0
16041,0
13666,0
12064,0
9750,0
19501,0
8933,0
20245,0
8825,0
5673,0
12953,0
19415,0
6366,0
19938,0
10106,0
2816,0
11605,0
14635,0
15259,0
260,0
9549,0
8890,0
11372,0
22515,0
9791,0
3772,0
15634,0
11552,0
18261,0
5051,0
17648,0
17245,0
23800,0
1405,0
9463,0
13355,0
16279,0
15172,0
24462,0
6562,0
3514,0
21065,0
16917,0
3221,0
9145,0
13968,0
22445,0
12390,0
4525,0
11268,0
5439,0
18726,0
8811,0
13581,0
19843,0
16142,0
16137,0
24516,0
19895,0
33,0
18818,0
9847,0
19594,0
12616,0
5124,0
11981,0
11072,0
2221,0
11444,0
1591,0
16049,0
15691,0
13532,0
24425,0
10895,0
16912,0
10082,0
880,0
22337,0
17984,0
8640,0
10894,0
3236,0
2390,0
12213,0
8377,0
17806,0
16042,0
20837,0
8013,0
4817,0
2033,0
4740,0
11665,0
7921,0
14610,0
2364,0
1699,0
12154,0
3828,0
9260,0
2806,0
5815,0
11997,0
14145,0
13234,0
520,0
11141,0
8843,0
9655,0
9376,0
19169,0
6123,0
11945,0
4056,0
24419,0
8325,0
19668,0
22755,0
10210,0
18356,0
11584,0
7657,0
4016,0
10909,0
18492,0
11807,0
2998,0
12119,0
20641,0
15594,0
6398,0
14738,0
19704,0
19997,0
2203,0
56,0
1734,0
19787,0
22819,0
15089,0
21264,0
11929,0
22473,0
2775,0
6227,0
6354,0
15726,0
11593,0
15445,0
2037,0
9589,0
7017,0
21484,0
9790,0
17075,0
5012,0
1123,0
20754,0
8786,0
1140,0
17423,0
23934,0
4149,0
9096,0
11069,0
223,0
9978,0
13856,0
18800,0
15067,0
3964,0
22573,0
6127,0
622,0
9107,0
11876,0
17426,0
24210,0
16089,0
14748,0
91,0
22419,0
20942,0
20826,0
6076,0
10877,0
7058,0
1955,0
18925,0
8965,0
20505,0
15015,0
7874,0
20092,0
10770,0
21070,0
20424,0
20463,0
4977,0
19628,0
21220,0
18927,0
16562,0
12303,0
17416,0
233,0
14500,0
21985,0
23557,0
10794,0
19763,0
11683,0
16227,0
122,0
1910,0
7035,0
3609,0
20771,0
22287,0
989,0
17195,0
44,0
16154,0
14655,0
14665,0
18018,0
11790,0
6105,0
21261,0
4589,0
8830,0
12227,0
17084,0
14245,0
3293,0
14019,0
3298,0
14208,0
15497,0
17961,0
17614,0
147,0
8665,0
2063,0
5221,0
9511,0
2470,0
6859,0
15580,0
23056,0
8775,0
11476,0
8470,0
14935,0
4651,0
10418,0
17859,0
16031,0
6967,0
18193,0
9035,0
5511,0
10750,0
21335,0
2093,0
171,0
3553,0
20001,0
23603,0
18262,0
21312,0
3671,0
19801,0
10597,0
7963,0
7365,0
5830,0
6485,0
12793,0
6802,0
2052,0
10889,0
12410,0
23292,0
4045,0
119,0
8696,0
16925,0
6219,0
10134,0
11318,0
11516,0
7315,0
7966,0
19799,0
23867,0
9764,0
23257,0
17096,0
266,0
4601,0
5085,0
21603,0
15768,0
21179,0
1124,0
4750,0
2885,0
10335,0
3440,0
10556,0
23100,0
18742,0
11541,0
17304,0
6208,0
22627,0
22241,0
15062,0
13377,0
22409,0
5305,0
6751,0
7147,0
5715,0
779,0
21583,0
7734,0
2269,0
6385,0
21672,0
13431,0
23140,0
9068,0
564,0
6747,0
4180,0
20926,0
12414,0
16824,0
21504,0
7182,0
7977,0
9535,0
10433,0
17410,0
15274,0
14853,0
1456,0
11474,0
22817,0
10352,0
13986,0
2445,0
21744,0
17937,0
7854,0
24465,0
3988,0
7591,0
15238,0
23634,0
8009,0
18050,0
14522,0
2361,0
3145,0
1560,0
10989,0
14672,0
15250,0
7501,0
212,0
10664,0
1862,0
16834,0
9801,0
5432,0
4511,0
18738,0
21754,0
18064,0
7371,0
11368,0
10261,0
1648,0
22058,0
914,0
12245,0
8921,0
11853,0
23844,0
3280,0
1509,0
17111,0
6449,0
9266,0
16318,0
23828,0
19273,0
12130,0
2524,0
7456,0
22784,0
3403,0
19448,0
53,0
11829,0
10250,0
16251,0
20986,0
15489,0
21537,0
5611,0
11918,0
675,0
23618,0
22849,0
6681,0
9424,0
10650,0
12744,0
3014,0
6225,0
3364,0
11647,0
19168,0
13903,0
13610,0
20604,0
19149,0
13714,0
16737,0
21084,0
733,0
18424,0
14863,0
9721,0
14463,0
7470,0
5944,0
9317,0
4244,0
3470,0
2489,0
22730,0
12257,0
9980,0
15065,0
1492,0
12103,0
5564,0
18217,0
16604,0
21315,0
19835,0
8442,0
9067,0
9177,0
9451,0
14087,0
2436,0
789,0
15624,0
21274,0
297,0
7623,0
14528,0
24302,0
14830,0
16538,0
20416,0
14345,0
3775,0
16920,0
19894,0
10350,0
6104,0
9365,0
3200,0
21870,0
19651,0
534,0
22002,0
1011,0
21987,0
920,0
9745,0
7050,0
20939,0
24104,0
9563,0
2124,0
4580,0
9352,0
20809,0
186,0
19410,0
19373,0
1958,0
20544,0
22092,0
21173,0
23690,0
16991,0
9570,0
4998,0
21170,0
5560,0
1339,0
12991,0
6618,0
6904,0
9180,0
2691,0
1846,0
7769,0
22453,0
6349,0
14540,0
20450,0
14600,0
22042,0
16493,0
18372,0
20095,0
12295,0
348,0
18848,0
7551,0
9284,0
21841,0
8688,0
9007,0
1687,0
1636,0
466,0
20848,0
13754,0
3970,0
15305,0
3258,0
15633,0
574,0
10260,0
1303,0
807,0
8845,0
23591,0
19913,0
10620,0
283,0
5426,0
20129,0
6085,0
11987,0
3224,0
7871,0
6420,0
5921,0
8394,0
20734,0
9193,0
19018,0
20593,0
17023,0
18299,0
11556,0
19619,0
7988,0
22464,0
8617,0
13061,0
14875,0
12467,0
10499,0
19014,0
20782,0
16215,0
18707,0
1536,0
2386,0
7944,0
16646,0
2240,0
5044,0
24489,0
12820,0
12436,0
2297,0
14405,0
9651,0
9854,0
19966,0
20384,0
23706,0
9060,0
11327,0
10064,0
16957,0
19265,0
15404,0
18033,0
19369,0
16901,0
16814,0
7228,0
128,0
10799,0
15850,0
23976,0
3789,0
19840,0
2260,0
21253,0
6335,0
17466,0
13736,0
10382,0
1743,0
18072,0
9358,0
23775,0
13021,0
1503,0
13163,0
9814,0
22245,0
11464,0
17636,0
7246,0
2989,0
21485,0
16554,0
2235,0
16111,0
7458,0
16197,0
21908,0
6653,0
17639,0
10956,0
1252,0
17335,0
3442,0
23601,0
14536,0
20198,0
1620,0
8418,0
10053,0
16190,0
9444,0
9468,0
5109,0
23786,0
3706,0
10055,0
13658,0
17210,0
4385,0
24207,0
12512,0
2528,0
5709,0
991,0
23025,0
3580,0
15315,0
20731,0
21357,0
232,0
8089,0
1819,0
9989,0
1655,0
1962,0
6408,0
6948,0
1264,0
21349,0
6597,0
13,0
1466,0
16680,0
9923,0
6072,0
5796,0
18523,0
21676,0
1732,0
8814,0
10592,0
5300,0
7196,0
16892,0
16896,0
11366,0
20845,0
5095,0
21687,0
12097,0
5597,0
5487,0
5967,0
9350,0
5654,0
16520,0
7441,0
10470,0
20851,0
626,0
23688,0
17018,0
12893,0
17892,0
20908,0
7514,0
10248,0
17340,0
510,0
18060,0
3038,0
3105,0
4474,0
18071,0
6054,0
14753,0
22655,0
8159,0
15571,0
929,0
18820,0
3598,0
9800,0
5862,0
18045,0
21072,0
188,0
21671,0
14901,0
11830,0
1878,0
12096,0
17716,0
14612,0
6675,0
5674,0
11387,0
19751,0
20752,0
7311,0
5233,0
15171,0
84,0
13115,0
22040,0
450,0
23722,0
5215,0
14855,0
8004,0
11170,0
19838,0
6044,0
15234,0
1159,0
17472,0
16937,0
11187,0
15462,0
17339,0
535,0
14489,0
11279,0
12587,0
14529,0
17862,0
519,0
18952,0
21541,0
7103,0
23305,0
3523,0
21074,0
18983,0
14195,0
22950,0
22286,0
363,0
15856,0
21928,0
23347,0
6505,0
21240,0
13426,0
23300,0
22282,0
8141,0
6341,0
17875,0
4272,0
14795,0
23879,0
10295,0
13550,0
10541,0
6060,0
20458,0
9221,0
2635,0
15975,0
20305,0
2917,0
21710,0
422,0
15073,0
14820,0
18289,0
1866,0
9636,0
2810,0
12750,0
7132,0
5546,0
8714,0
21912,0
7415,0
23900,0
10788,0
7217,0
10689,0
11402,0
6851,0
23148,0
3348,0
8563,0
15117,0
8817,0
2900,0
18240,0
2526,0
23687,0
1567,0
3525,0
21048,0
9786,0
12495,0
20941,0
13665,0
9981,0
15361,0
18752,0
10093,0
7644,0
16679,0
7935,0
9393,0
9355,0
4752,0
11769,0
18991,0
12177,0
10469,0
6180,0
19493,0
15081,0
3132,0
19140,0
8006,0
23941,0
24321,0
14456,0
15132,0
23104,0
12650,0
16675,0
16416,0
7960,0
8886,0
14984,0
10244,0
23864,0
1684,0
4333,0
2497,0
3517,0
15733,0
21693,0
14001,0
8054,0
19892,0
18526,0
65,0
12957,0
1450,0
19611,0
13558,0
2027,0
6794,0
9665,0
11877,0
312,0
20646,0
5957,0
8554,0
8041,0
23989,0
18788,0
11339,0
20816,0
14643,0
5699,0
14650,0
14854,0
22931,0
17032,0
7071,0
5864,0
23754,0
16988,0
21141,0
2304,0
22824,0
19880,0
5884,0
13444,0
10128,0
4538,0
19496,0
23374,0
23493,0
21854,0
13199,0
21587,0
9770,0
11680,0
6565,0
14040,0
2596,0
20726,0
12814,0
7433,0
14707,0
20077,0
18087,0
16697,0
19371,0
12688,0
17566,0
1980,0
11134,0
83,0
8937,0
13492,0
21036,0
18457,0
4364,0
23193,0
3321,0
8352,0
12280,0
15561,0
14044,0
24201,0
13446,0
17437,0
865,0
13962,0
9929,0
3252,0
12358,0
4021,0
14621,0
23425,0
12681,0
16439,0
23630,0
13911,0
4544,0
20471,0
17434,0
17251,0
14614,0
18982,0
3120,0
6458,0
11956,0
21304,0
17601,0
16874,0
5975,0
4664,0
8664,0
6101,0
8621,0
86,0
21180,0
18477,0
23761,0
18086,0
15920,0
12391,0
7542,0
4020,0
8413,0
7090,0
340,0
3610,0
6739,0
15069,0
19978,0
11743,0
18223,0
8299,0
6797,0
22091,0
16827,0
12786,0
8256,0
12283,0
4560,0
23785,0
12504,0
9041,0
3545,0
14072,0
5887,0
18681,0
13279,0
6330,0
15417,0
2219,0
4399,0
16158,0
10828,0
11825,0
8974,0
10258,0
18922,0
14721,0
499,0
21177,0
12315,0
12059,0
11926,0
22695,0
22965,0
10878,0
20788,0
22901,0
23080,0
10010,0
11678,0
13127,0
15750,0
4174,0
21414,0
15653,0
14900,0
22804,0
7536,0
18563,0
14960,0
3715,0
17996,0
16392,0
23026,0
1478,0
13865,0
3299,0
21877,0
5758,0
23096,0
22087,0
13258,0
2038,0
19178,0
18558,0
8170,0
921,0
14022,0
20671,0
19130,0
1800,0
20867,0
18592,0
17627,0
2123,0
17289,0
20681,0
18781,0
14326,0
15323,0
10906,0
20721,0
4941,0
19600,0
3237,0
5459,0
12359,0
3114,0
9833,0
9186,0
12052,0
10540,0
8518,0
7555,0
21112,0
1417,0
12806,0
5247,0
22728,0
18162,0
7737,0
13048,0
16865,0
20189,0
20027,0
1448,0
10852,0
1120,0
17782,0
712,0
1750,0
11794,0
19173,0
18790,0
23913,0
7621,0
22306,0
10323,0
17384,0
1164,0
8745,0
21572,0
5035,0
8279,0
15950,0
17827,0
17375,0
24225,0
3330,0
10868,0
8626,0
13960,0
24490,0
10220,0
4619,0
17104,0
24191,0
23865,0
11907,0
11621,0
6772,0
21707,0
6644,0
15486,0
21805,0
10485,0
6848,0
15023,0
5978,0
23031,0
17484,0
7867,0
9004,0
23468,0
24504,0
3500,0
21573,0
11557,0
20669,0
15682,0
1088,0
12016,0
2504,0
8202,0
7742,0
23501,0
22178,0
23268,0
12745,0
6518,0
1895,0
1929,0
22684,0
15051,0
20716,0
3027,0
3214,0
4256,0
10320,0
19736,0
18605,0
6573,0
2592,0
18495,0
23008,0
13261,0
23057,0
16667,0
15206,0
15253,0
5851,0
10159,0
10467,0
16348,0
22596,0
9211,0
14551,0
2883,0
5139,0
11469,0
6535,0
10716,0
11866,0
14752,0
7120,0
6246,0
6290,0
5105,0
10334,0
19976,0
15430,0
4737,0
2207,0
23874,0
6929,0
9979,0
19599,0
12330,0
3596,0
10030,0
8424,0
14699,0
6316,0
21469,0
5198,0
13139,0
21225,0
1148,0
16224,0
11059,0
22955,0
5888,0
17048,0
5877,0
7613,0
18505,0
3190,0
18508,0
23575,0
1749,0
16930,0
7410,0
7381,0
3760,0
5489,0
13067,0
9147,0
11226,0
8056,0
3803,0
19065,0
12153,0
4062,0
3170,0
13012,0
98,0
3969,0
21507,0
10273,0
3267,0
18676,0
6259,0
18269,0
7622,0
4793,0
11272,0
12686,0
13972,0
5836,0
16682,0
7576,0
10572,0
17360,0
2854,0
1190,0
120,0
19125,0
15106,0
11958,0
16858,0
3153,0
1820,0
6013,0
1841,0
21338,0
20172,0
19359,0
3569,0
13033,0
20542,0
18245,0
18785,0
15358,0
10291,0
87,0
21078,0
9479,0
2961,0
22296,0
8582,0
16187,0
13727,0
7302,0
1629,0
7781,0
7538,0
22388,0
9544,0
14757,0
9445,0
20338,0
2277,0
23453,0
14782,0
14367,0
6648,0
8373,0
16985,0
6975,0
10420,0
13371,0
4873,0
12118,0
22427,0
21625,0
22054,0
8870,0
2846,0
8588,0
3561,0
6970,0
8272,0
11326,0
24228,0
7583,0
12395,0
16077,0
23098,0
19367,0
22012,0
10458,0
14410,0
15298,0
8751,0
20356,0
17763,0
4449,0
23691,0
15705,0
21739,0
3413,0
24515,0
18746,0
5523,0
3423,0
13890,0
5672,0
118,0
15784,0
17250,0
8156,0
21772,0
17737,0
3433,0
12724,0
7545,0
14633,0
21242,0
20208,0
23156,0
228,0
23636,0
10986,0
2761,0
10778,0
22467,0
1324,0
1510,0
22053,0
20916,0
12464,0
17089,0
19094,0
9616,0
14552,0
16721,0
17658,0
5027,0
11768,0
14426,0
117,0
16289,0
9953,0
8029,0
14226,0
16966,0
8035,0
21999,0
5123,0
14252,0
15900,0
16677,0
21544,0
8415,0
13777,0
23835,0
18768,0
23201,0
9196,0
21652,0
24483,0
9045,0
5565,0
12109,0
9269,0
1609,0
17770,0
20008,0
3974,0
22119,0
17447,0
23909,0
4606,0
6355,0
6198,0
1161,0
15842,0
22461,0
4330,0
22699,0
10755,0
4825,0
11755,0
15242,0
1094,0
16569,0
20634,0
4650,0
17169,0
243,0
8976,0
12206,0
6192,0
16939,0
6247,0
8066,0
3721,0
20380,0
7899,0
11308,0
16586,0
22656,0
19328,0
5522,0
6296,0
4269,0
10624,0
12472,0
9919,0
15990,0
14964,0
12339,0
10294,0
19326,0
9336,0
2965,0
20540,0
15434,0
6899,0
1195,0
4275,0
22916,0
8544,0
14025,0
8934,0
7659,0
21092,0
22942,0
16548,0
11472,0
24141,0
1506,0
21855,0
18402,0
2397,0
16375,0
8860,0
21331,0
687,0
8441,0
378,0
12232,0
8127,0
16176,0
23207,0
3766,0
20968,0
12161,0
2086,0
9443,0
2131,0
14099,0
9039,0
9506,0
10792,0
17389,0
2795,0
3297,0
17967,0
17176,0
5272,0
468,0
9625,0
3447,0
11174,0
2490,0
2638,0
3948,0
133,0
11362,0
8119,0
7225,0
17477,0
4139,0
7539,0
23892,0
15088,0
3345,0
11507,0
1463,0
1797,0
22630,0
18267,0
2278,0
7117,0
9084,0
14085,0
1215,0
4302,0
18490,0
8960,0
13448,0
14074,0
16116,0
17623,0
18708,0
7821,0
7319,0
23112,0
12264,0
6121,0
17936,0
8139,0
7277,0
6363,0
14429,0
8402,0
8205,0
10876,0
2306,0
23713,0
12355,0
5273,0
21968,0
2591,0
10002,0
12248,0
21449,0
17315,0
8512,0
6490,0
13339,0
2770,0
19549,0
21470,0
16791,0
7336,0
17959,0
21840,0
426,0
17481,0
21906,0
1505,0
17531,0
99,0
15952,0
20210,0
1666,0
5206,0
21745,0
22575,0
18489,0
18759,0
11589,0
1158,0
15363,0
19774,0
17189,0
7373,0
8265,0
1803,0
1622,0
21755,0
5352,0
12756,0
17131,0
14566,0
21952,0
13987,0
10377,0
7300,0
20149,0
22787,0
5696,0
1349,0
18133,0
12222,0
14852,0
1918,0
22352,0
361,0
1108,0
2299,0
23014,0
24411,0
21547,0
14257,0
10962,0
13763,0
24157,0
15319,0
18412,0
6809,0
12591,0
8086,0
1376,0
11802,0
6428,0
5734,0
14032,0
13136,0
22389,0
10129,0
359,0
7444,0
24334,0
23290,0
12160,0
23124,0
24041,0
20043,0
18134,0
10108,0
24111,0
14879,0
10319,0
18527,0
14140,0
20949,0
9330,0
20470,0
4224,0
13594,0
4753,0
774,0
4,0
13657,0
10926,0
1662,0
1154,0
12925,0
1496,0
13989,0
17556,0
1759,0
17880,0
16836,0
4324,0
22720,0
925,0
2554,0
20724,0
23861,0
4470,0
12133,0
1916,0
5614,0
22705,0
1224,0
15565,0
24048,0
18580,0
8382,0
2613,0
23186,0
23070,0
1780,0
12837,0
18977,0
17129,0
11473,0
9142,0
5388,0
12169,0
10558,0
6846,0
2167,0
21886,0
13323,0
5666,0
20632,0
17690,0
3529,0
24127,0
9411,0
6914,0
6108,0
5149,0
10536,0
15924,0
23846,0
7543,0
23500,0
13726,0
12407,0
4307,0
2891,0
15949,0
3211,0
17317,0
417,0
16640,0
12543,0
17594,0
22039,0
9894,0
10678,0
13955,0
9325,0
1725,0
14502,0
12047,0
5972,0
12720,0
8001,0
11664,0
14347,0
20231,0
13221,0
17302,0
11819,0
16902,0
21644,0
3022,0
10139,0
18725,0
24115,0
13088,0
10694,0
3829,0
13332,0
19802,0
7414,0
2551,0
1297,0
10457,0
11856,0
18513,0
12061,0
4681,0
10068,0
16559,0
21168,0
2472,0
1446,0
14934,0
956,0
5960,0
8764,0
9579,0
10091,0
20635,0
1557,0
7855,0
4706,0
21488,0
6467,0
7276,0
16446,0
22285,0
20989,0
20932,0
1241,0
8698,0
17561,0
9471,0
12568,0
11108,0
4939,0
22131,0
18230,0
10634,0
877,0
24189,0
23643,0
16761,0
4792,0
11118,0
6391,0
22682,0
12352,0
11325,0
2310,0
9658,0
3454,0
14036,0
12712,0
3429,0
1432,0
4888,0
17166,0
17597,0
4043,0
4627,0
2295,0
13340,0
21492,0
9079,0
13569,0
6034,0
11583,0
15910,0
3858,0
22876,0
21204,0
9384,0
4416,0
11133,0
13679,0
21924,0
20259,0
9644,0
19215,0
20218,0
22374,0
8059,0
16556,0
19408,0
23622,0
3572,0
2502,0
13797,0
9749,0
8667,0
22641,0
21410,0
12654,0
221,0
390,0
11947,0
16727,0
8607,0
22292,0
18504,0
20702,0
23456,0
21194,0
7609,0
23599,0
13659,0
11862,0
23410,0
16633,0
17496,0
12402,0
4854,0
18481,0
6529,0
17021,0
5508,0
7374,0
11470,0
8381,0
22276,0
6609,0
7605,0
2232,0
18630,0
21765,0
20643,0
18585,0
14700,0
11922,0
17087,0
9988,0
23307,0
11096,0
7033,0
12717,0
19299,0
15851,0
11020,0
4304,0
20798,0
11068,0
15558,0
2937,0
11256,0
7287,0
8018,0
7363,0
10246,0
9832,0
23700,0
9143,0
21774,0
7440,0
21810,0
19994,0
4231,0
16138,0
24161,0
3631,0
10212,0
1833,0
6906,0
933,0
22503,0
12747,0
1627,0
15984,0
24428,0
11155,0
11341,0
9976,0
23086,0
20748,0
3370,0
1273,0
20761,0
17706,0
14057,0
20770,0
19836,0
16423,0
4321,0
5538,0
368,0
17505,0
23748,0
22082,0
10491,0
3758,0
6336,0
18395,0
16401,0
446,0
3045,0
12819,0
7254,0
1409,0
12545,0
521,0
10131,0
8404,0
12146,0
802,0
16445,0
7580,0
23897,0
16565,0
16857,0
3414,0
24254,0
18957,0
3856,0
93,0
3801,0
10958,0
15517,0
2944,0
2079,0
5763,0
19877,0
3614,0
8898,0
23658,0
2353,0
19026,0
23860,0
17659,0
11466,0
12324,0
3868,0
20824,0
4696,0
10367,0
15225,0
6149,0
12433,0
16779,0
18534,0
18672,0
19219,0
20590,0
15812,0
20441,0
5072,0
12996,0
15708,0
7801,0
23745,0
20053,0
12969,0
17365,0
19732,0
1755,0
7112,0
21500,0
9214,0
2141,0
746,0
13102,0
19116,0
11323,0
16139,0
6069,0
4707,0
9545,0
12419,0
6865,0
11711,0
8093,0
3043,0
13036,0
20744,0
22878,0
13133,0
20402,0
23073,0
18960,0
5909,0
533,0
3159,0
14371,0
16385,0
15272,0
24326,0
18439,0
12180,0
23005,0
10464,0
9346,0
7166,0
7455,0
12581,0
6469,0
8193,0
20570,0
17067,0
1968,0
17788,0
23908,0
19930,0
9680,0
3118,0
11519,0
10879,0
6215,0
12484,0
19965,0
9377,0
6303,0
3600,0
15354,0
3360,0
23473,0
7847,0
22151,0
12415,0
6214,0
10214,0
18827,0
775,0
3363,0
5067,0
12935,0
1758,0
5829,0
14340,0
1885,0
382,0
24170,0
4908,0
16736,0
3871,0
9459,0
12275,0
11385,0
5254,0
4288,0
13118,0
24498,0
8368,0
22367,0
20264,0
5979,0
12363,0
14017,0
7870,0
3377,0
6821,0
17592,0
9135,0
4850,0
253,0
10543,0
23480,0
4991,0
9719,0
12975,0
2471,0
5801,0
637,0
15223,0
13252,0
8390,0
13571,0
9126,0
14263,0
1165,0
20956,0
13705,0
9448,0
20226,0
8769,0
4983,0
9237,0
11093,0
17004,0
1722,0
4371,0
1982,0
11897,0
16979,0
18083,0
866,0
17931,0
12833,0
19713,0
12614,0
20405,0
18259,0
22284,0
17504,0
10311,0
15053,0
6309,0
8650,0
8487,0
11184,0
10199,0
7253,0
23055,0
17211,0
12653,0
12110,0
8,0
18385,0
7305,0
22212,0
12029,0
2644,0
12787,0
9271,0
6982,0
2312,0
16355,0
15894,0
4493,0
2625,0
22717,0
23773,0
5056,0
21675,0
15555,0
2934,0
6871,0
10798,0
24274,0
18421,0
3889,0
9657,0
6027,0
14364,0
6122,0
22731,0
14969,0
18408,0
19396,0
22932,0
1483,0
7143,0
17982,0
20140,0
15213,0
22969,0
11042,0
17792,0
8429,0
7962,0
23272,0
2500,0
4443,0
10123,0
12930,0
3215,0
557,0
22272,0
931,0
15963,0
18174,0
4997,0
1199,0
23123,0
1558,0
15836,0
12751,0
15554,0
14286,0
7072,0
20332,0
10599,0
15155,0
4758,0
20320,0
22077,0
1529,0
309,0
1656,0
92,0
21067,0
3859,0
17,0
21887,0
24346,0
15438,0
21550,0
12710,0
9574,0
9708,0
22356,0
4118,0
15142,0
9969,0
21725,0
3506,0
23227,0
16880,0
23590,0
13909,0
11204,0
12593,0
14375,0
15474,0
4355,0
16367,0
19442,0
1006,0
13270,0
6456,0
9230,0
166,0
24128,0
7021,0
3916,0
15175,0
9519,0
8405,0
11219,0
11886,0
4671,0
14495,0
10643,0
17754,0
3230,0
4678,0
12671,0
2048,0
10006,0
12294,0
18027,0
8360,0
2522,0
16876,0
10135,0
2483,0
2700,0
17795,0
18967,0
24215,0
7816,0
17784,0
17100,0
7261,0
4795,0
10278,0
12420,0
9584,0
12182,0
2117,0
7843,0
24322,0
15826,0
10042,0
3867,0
12992,0
2913,0
2938,0
21848,0
24360,0
2155,0
2263,0
8734,0
14916,0
5329,0
12715,0
22423,0
14846,0
13302,0
2122,0
23309,0
7889,0
11286,0
15482,0
20203,0
16479,0
8268,0
1054,0
7102,0
20884,0
6339,0
13420,0
8421,0
5187,0
10127,0
13619,0
689,0
17308,0
12737,0
7732,0
15048,0
15244,0
6016,0
14645,0
9855,0
22517,0
11626,0
10404,0
20312,0
7008,0
3288,0
11789,0
9121,0
19366,0
10316,0
9862,0
19477,0
10333,0
11640,0
4414,0
19935,0
1752,0
14306,0
18918,0
2480,0
11390,0
11937,0
3082,0
18043,0
4084,0
23174,0
4235,0
18066,0
22789,0
13822,0
19190,0
7721,0
20655,0
21907,0
8988,0
108,0
13075,0
7682,0
11216,0
3138,0
21591,0
7617,0
9830,0
21858,0
17768,0
22202,0
21829,0
6600,0
13116,0
6510,0
15347,0
9272,0
22608,0
10523,0
21407,0
12638,0
5286,0
5749,0
23818,0
2588,0
17527,0
1652,0
21741,0
7354,0
1664,0
18192,0
9912,0
2750,0
17190,0
1057,0
4217,0
12592,0
21939,0
5616,0
22121,0
11686,0
14710,0
22554,0
7409,0
2829,0
7891,0
21814,0
3177,0
22089,0
17293,0
21216,0
347,0
8847,0
7429,0
19553,0
18188,0
20438,0
3416,0
6945,0
18206,0
19469,0
6726,0
20303,0
2119,0
14616,0
19944,0
23937,0
8857,0
3784,0
10447,0
10209,0
1761,0
7655,0
2020,0
12055,0
17629,0
5930,0
16092,0
9493,0
23749,0
17330,0
9540,0
13557,0
3903,0
1281,0
5792,0
10720,0
17526,0
17479,0
4640,0
15713,0
18153,0
12722,0
1177,0
19849,0
16099,0
362,0
14836,0
5117,0
1458,0
11943,0
7499,0
21376,0
14683,0
19568,0
17742,0
18744,0
16418,0
15382,0
8919,0
12868,0
24260,0
20161,0
381,0
4169,0
22127,0
16194,0
18353,0
2873,0
13211,0
3283,0
10067,0
17834,0
15329,0
3352,0
24487,0
22083,0
12566,0
8461,0
15000,0
11919,0
21119,0
11780,0
16240,0
15195,0
10907,0
21391,0
20610,0
3009,0
5982,0
14953,0
7615,0
1880,0
23358,0
17419,0
1037,0
20547,0
10079,0
17839,0
2370,0
793,0
7544,0
5499,0
280,0
18035,0
10508,0
16471,0
16547,0
1892,0
5882,0
23704,0
9246,0
23771,0
11408,0
21466,0
4635,0
