,Y
1762,1
3199,1
5313,1
2078,1
2808,1
1046,1
1089,1
4719,1
5014,1
3405,1
208,1
2348,1
895,1
1972,1
10251,1
10018,1
2063,1
797,1
7640,1
5504,1
1352,1
7643,1
9402,1
7140,1
9414,1
9127,1
1941,1
10042,1
4149,1
9193,1
8384,1
8621,1
7412,1
9077,1
5235,1
6428,1
5756,1
5042,1
8307,1
1342,1
6374,1
7027,1
5479,1
2421,1
6458,1
1159,1
7916,1
8677,1
3396,1
5233,1
4746,1
10099,1
2798,1
1434,1
4909,1
4914,1
2885,1
8791,1
5134,1
9004,1
2727,1
10258,1
7316,1
3574,1
7875,1
1286,1
8610,1
8912,1
473,1
7474,1
2167,1
612,1
3867,1
8448,1
49,1
3608,1
461,1
3585,1
3364,1
5709,1
741,1
8451,1
1911,1
8343,1
4793,1
3549,1
9866,1
2243,1
6869,1
6891,1
559,1
1456,1
7477,1
7369,1
3343,1
8618,1
8219,1
9416,1
7312,1
5424,1
257,1
4125,1
5418,1
6156,1
4234,1
4628,1
9486,1
3175,1
4178,1
5329,1
6711,1
1609,1
2,1
2496,1
7424,1
3663,1
380,1
6021,1
508,1
1552,1
3654,1
4473,1
3275,1
8629,1
2389,1
8063,1
5768,1
4391,1
2394,1
9028,1
3146,1
576,1
168,1
8824,1
3997,1
2385,1
7615,1
5839,1
9545,1
1192,1
6097,1
9621,1
9653,1
6919,1
3803,1
2171,1
2899,1
6519,1
5135,1
9279,1
9531,1
2006,1
1110,1
3063,1
7458,1
6798,1
2117,1
8298,1
4923,1
1169,1
9252,1
8825,1
7417,1
8511,1
3550,1
4756,1
5387,1
876,1
8474,1
7510,1
466,1
8584,1
10061,1
1118,1
9153,1
4481,1
9837,1
4423,1
5022,1
7333,1
5844,1
368,1
1882,1
9974,1
5639,1
637,1
8244,1
8005,1
1717,1
800,1
2697,1
9763,1
5625,1
9705,1
2147,1
8280,1
7178,1
1210,1
7558,1
8843,1
7886,1
2190,1
2795,1
4383,1
9136,1
5664,1
6468,1
9778,1
5810,1
7677,1
2995,1
7432,1
2136,1
1200,1
1636,1
2625,1
3438,1
6893,1
3726,1
6330,1
7149,1
9411,1
3383,1
9234,1
3745,1
10014,1
5944,1
7768,1
9722,1
1982,1
8798,1
9995,1
1125,1
3448,1
455,1
8793,1
9343,1
9439,1
4321,1
7799,1
2802,1
5000,1
392,1
668,0
20662,0
23145,0
19153,0
6897,0
2564,0
4772,0
10321,0
1254,0
5606,0
16058,0
2907,0
23964,0
5229,0
11699,0
20825,0
1987,0
4849,0
10940,0
7516,0
5253,0
20194,0
15072,0
16069,0
10925,0
23103,0
15057,0
14777,0
17414,0
6763,0
2452,0
16397,0
23236,0
1078,0
3539,0
7142,0
2418,0
9949,0
14862,0
16202,0
23581,0
23938,0
22727,0
11529,0
2786,0
6729,0
23199,0
5194,0
19010,0
19914,0
2031,0
21523,0
9875,0
6691,0
9591,0
9709,0
7552,0
4473,0
22551,0
13167,0
22856,0
4949,0
4236,0
20638,0
15817,0
15581,0
20365,0
21790,0
5142,0
3247,0
11870,0
19829,0
4915,0
11850,0
16660,0
3731,0
479,0
15446,0
7151,0
2239,0
13495,0
15402,0
16932,0
17387,0
20954,0
23024,0
7761,0
23412,0
20063,0
21143,0
9207,0
6001,0
7137,0
1672,0
7880,0
23388,0
6717,0
8287,0
5731,0
2338,0
9623,0
9822,0
14180,0
13632,0
6872,0
23654,0
4365,0
21091,0
21615,0
9385,0
13195,0
7325,0
17274,0
11911,0
11930,0
6576,0
6934,0
7640,0
5649,0
11488,0
22628,0
4887,0
18465,0
13979,0
4440,0
2742,0
5333,0
11193,0
15562,0
14126,0
12770,0
11864,0
6451,0
10182,0
22976,0
22822,0
3171,0
17238,0
14401,0
20901,0
9608,0
13944,0
2104,0
22509,0
21028,0
8291,0
1043,0
4448,0
9082,0
13328,0
9356,0
17082,0
21667,0
19507,0
20746,0
9144,0
6275,0
4097,0
20003,0
7014,0
14603,0
10613,0
16911,0
10698,0
6552,0
19682,0
19196,0
14406,0
12624,0
12198,0
4279,0
7380,0
540,0
6588,0
12939,0
13260,0
6628,0
4598,0
2556,0
16722,0
4652,0
2956,0
2888,0
11898,0
20336,0
10681,0
21351,0
20484,0
16681,0
22954,0
19985,0
18350,0
5994,0
18131,0
13078,0
1576,0
11900,0
21075,0
7670,0
20578,0
22324,0
11075,0
14644,0
2279,0
22800,0
5889,0
17681,0
13515,0
22977,0
15958,0
7579,0
3332,0
14214,0
14177,0
17871,0
14449,0
19123,0
7400,0
10671,0
23180,0
5011,0
3468,0
4300,0
218,0
628,0
8435,0
21713,0
5007,0
17223,0
13740,0
9793,0
18678,0
20348,0
19151,0
3664,0
11416,0
13255,0
19718,0
7183,0
20648,0
12481,0
22723,0
21722,0
4054,0
18157,0
11720,0
11270,0
20943,0
16011,0
6939,0
19058,0
20834,0
5861,0
14530,0
8795,0
6796,0
19869,0
5520,0
20175,0
15741,0
20778,0
11094,0
12965,0
3615,0
6397,0
3318,0
2560,0
3337,0
17970,0
6380,0
14393,0
14229,0
19731,0
19345,0
15099,0
5445,0
4051,0
20461,0
4505,0
8067,0
2510,0
8679,0
4933,0
22959,0
21767,0
9042,0
7755,0
2877,0
6426,0
10502,0
11762,0
16494,0
4679,0
3130,0
15657,0
19585,0
20687,0
10854,0
16013,0
614,0
16749,0
19667,0
5081,0
20252,0
138,0
13494,0
7557,0
6432,0
22711,0
11587,0
1573,0
12836,0
15577,0
9769,0
19301,0
14377,0
14294,0
16895,0
1086,0
9297,0
22846,0
7092,0
18694,0
1851,0
11109,0
3887,0
17264,0
11774,0
22192,0
8568,0
16786,0
23195,0
13793,0
23753,0
12689,0
7285,0
8788,0
14842,0
20706,0
19598,0
15202,0
16014,0
17206,0
12763,0
1559,0
6795,0
2999,0
8502,0
15998,0
17824,0
4446,0
14363,0
2544,0
11574,0
16253,0
20257,0
23097,0
1590,0
6040,0
18423,0
24505,0
22108,0
16729,0
4203,0
551,0
16203,0
17668,0
8350,0
10882,0
12505,0
16214,0
6063,0
14008,0
973,0
19617,0
4038,0
5902,0
16684,0
23969,0
18763,0
20871,0
18595,0
2498,0
19364,0
12663,0
20892,0
7860,0
3908,0
2908,0
7406,0
2762,0
22320,0
47,0
10547,0
7985,0
3302,0
2435,0
20862,0
11260,0
14882,0
3896,0
22457,0
13857,0
4405,0
2955,0
14189,0
13645,0
22709,0
7069,0
4077,0
22463,0
11089,0
4899,0
4532,0
9080,0
20070,0
45,0
18619,0
805,0
16815,0
17976,0
21817,0
16310,0
2150,0
7262,0
11147,0
22521,0
6651,0
5773,0
8620,0
8614,0
19170,0
5378,0
10171,0
14301,0
19525,0
20289,0
2496,0
10452,0
8962,0
11914,0
625,0
18088,0
13247,0
21593,0
7091,0
2446,0
432,0
13746,0
1256,0
21711,0
11022,0
4860,0
11934,0
3593,0
21090,0
11026,0
20105,0
21860,0
9546,0
19403,0
24004,0
1355,0
9124,0
16958,0
471,0
19608,0
2864,0
9712,0
20331,0
6504,0
22505,0
19624,0
12122,0
11008,0
23663,0
9219,0
10168,0
6028,0
16643,0
23826,0
21489,0
21565,0
22795,0
678,0
5791,0
9947,0
1735,0
19589,0
13605,0
19761,0
20006,0
9654,0
23776,0
15987,0
9778,0
6059,0
24150,0
17063,0
21695,0
14412,0
24310,0
3375,0
20453,0
24072,0
8481,0
19939,0
10578,0
21228,0
21721,0
12928,0
4710,0
22508,0
1706,0
19557,0
5052,0
5201,0
23401,0
21266,0
3030,0
15322,0
7906,0
12449,0
24485,0
2494,0
20530,0
22922,0
11631,0
18728,0
21881,0
1105,0
2018,0
19811,0
1978,0
4615,0
14398,0
3658,0
19172,0
10738,0
5334,0
21604,0
7447,0
7342,0
15004,0
14130,0
6735,0
4956,0
23458,0
17135,0
6599,0
23016,0
23777,0
21735,0
23266,0
4349,0
13455,0
4168,0
10785,0
9826,0
23397,0
3242,0
22774,0
14308,0
12572,0
7946,0
4453,0
5000,0
1665,0
3366,0
13631,0
6757,0
1085,0
22264,0
1555,0
11951,0
5588,0
13879,0
5838,0
8278,0
21519,0
2902,0
19580,0
20109,0
24190,0
14590,0
5515,0
9293,0
22647,0
8270,0
7031,0
22019,0
18339,0
8994,0
3549,0
19921,0
5369,0
21111,0
3339,0
18075,0
20483,0
16,0
17328,0
1359,0
4127,0
2765,0
13940,0
10993,0
20985,0
12795,0
19269,0
16026,0
18156,0
20686,0
12610,0
17332,0
4877,0
6081,0
23,0
1595,0
23262,0
21819,0
8308,0
6090,0
21282,0
10527,0
5018,0
194,0
11314,0
24291,0
23328,0
190,0
2294,0
820,0
20769,0
14073,0
10871,0
22459,0
11010,0
19407,0
18057,0
22167,0
12937,0
20351,0
20271,0
19378,0
18826,0
19156,0
19657,0
12069,0
597,0
19421,0
5304,0
7728,0
17038,0
1507,0
20291,0
23431,0
15595,0
4018,0
6738,0
18368,0
15797,0
24199,0
13677,0
7094,0
22156,0
7332,0
17103,0
844,0
2046,0
12349,0
14413,0
20927,0
19045,0
23739,0
7295,0
15414,0
23996,0
110,0
14113,0
1231,0
7814,0
636,0
16710,0
23649,0
3294,0
15941,0
8158,0
8915,0
18015,0
294,0
20166,0
21575,0
1041,0
22542,0
22501,0
1964,0
4831,0
13606,0
12521,0
3852,0
18739,0
13058,0
9701,0
13361,0
4459,0
3827,0
8454,0
16486,0
9392,0
9898,0
17465,0
7450,0
23757,0
9596,0
16277,0
9593,0
15533,0
23209,0
17574,0
6031,0
19714,0
22830,0
18598,0
11457,0
7412,0
13178,0
4968,0
23596,0
6053,0
2372,0
12569,0
15018,0
4025,0
10857,0
4522,0
4293,0
16324,0
1329,0
7999,0
3213,0
18138,0
671,0
3222,0
14168,0
23839,0
17699,0
9259,0
938,0
18838,0
4946,0
23352,0
6734,0
903,0
10443,0
24229,0
16379,0
1737,0
21777,0
21287,0
17820,0
9527,0
8876,0
17955,0
10303,0
4215,0
5502,0
2101,0
11319,0
16269,0
565,0
8042,0
21382,0
10460,0
3714,0
18278,0
1286,0
16309,0
18764,0
10203,0
18577,0
14280,0
8022,0
2973,0
11172,0
13561,0
15550,0
9840,0
8552,0
7348,0
24482,0
7809,0
4870,0
18254,0
19560,0
7694,0
6985,0
12655,0
13524,0
4714,0
561,0
8132,0
22668,0
23530,0
12976,0
4519,0
143,0
23269,0
16123,0
10266,0
6997,0
18669,0
22814,0
290,0
1126,0
674,0
10184,0
11670,0
14191,0
18092,0
15792,0
13296,0
20185,0
18697,0
6170,0
16030,0
14991,0
5880,0
14477,0
7523,0
14560,0
24286,0
9333,0
17309,0
8374,0
20873,0
930,0
2371,0
23682,0
16255,0
23673,0
22120,0
19146,0
18615,0
8627,0
18773,0
8756,0
3081,0
14056,0
15985,0
6270,0
4420,0
8245,0
24507,0
8160,0
2640,0
7318,0
20682,0
19610,0
1522,0
20654,0
10185,0
12192,0
374,0
18786,0
7629,0
20389,0
10405,0
13353,0
9928,0
8484,0
11619,0
9398,0
851,0
22692,0
20045,0
23895,0
13381,0
15192,0
21406,0
11266,0
543,0
20917,0
3567,0
4109,0
18961,0
22548,0
12135,0
5931,0
15487,0
10653,0
15060,0
1026,0
21727,0
21640,0
19264,0
20364,0
9149,0
12662,0
1659,0
18101,0
7235,0
21303,0
12518,0
5408,0
5529,0
11954,0
6435,0
17343,0
21212,0
12783,0
2851,0
10288,0
2928,0
18479,0
3218,0
17404,0
17746,0
2116,0
16311,0
6315,0
20112,0
9566,0
8306,0
2768,0
20090,0
14422,0
20347,0
17363,0
8647,0
22843,0
17879,0
2529,0
16468,0
17921,0
23553,0
15316,0
3463,0
17235,0
9600,0
4377,0
6581,0
12286,0
10324,0
16046,0
21517,0
15729,0
22802,0
3446,0
20477,0
23963,0
23894,0
11983,0
16272,0
15964,0
22005,0
6369,0
18044,0
12094,0
8528,0
24341,0
4102,0
24019,0
7744,0
12036,0
9434,0
15547,0
14902,0
6724,0
3388,0
12552,0
5854,0
3273,0
3496,0
22823,0
5045,0
17291,0
4146,0
13926,0
9024,0
16316,0
3017,0
16618,0
19113,0
4845,0
19204,0
7767,0
8085,0
4467,0
8053,0
11304,0
4204,0
5618,0
20236,0
7193,0
22854,0
4160,0
3371,0
935,0
15951,0
20999,0
19694,0
4426,0
1141,0
8530,0
17064,0
3497,0
22704,0
4670,0
24017,0
448,0
8003,0
5790,0
10356,0
15375,0
20434,0
13179,0
24178,0
17520,0
21530,0
15830,0
7724,0
13573,0
8333,0
6509,0
17445,0
14198,0
13227,0
1911,0
3290,0
11708,0
15770,0
22117,0
14028,0
15744,0
11349,0
7911,0
4674,0
17603,0
4955,0
287,0
9626,0
23210,0
11577,0
10272,0
11625,0
12453,0
16424,0
23779,0
6808,0
3137,0
12290,0
20442,0
19015,0
23516,0
5963,0
22601,0
11940,0
15040,0
6530,0
12595,0
20558,0
2257,0
2548,0
15630,0
2724,0
5929,0
600,0
22898,0
4195,0
9378,0
3154,0
10247,0
9562,0
9061,0
20970,0
11643,0
11832,0
18588,0
12615,0
20736,0
9302,0
10063,0
6839,0
19320,0
15703,0
11828,0
6776,0
3257,0
24413,0
14385,0
6647,0
20075,0
12340,0
12602,0
15670,0
19427,0
18359,0
21425,0
21761,0
14207,0
14535,0
24385,0
15287,0
21804,0
163,0
19016,0
12765,0
7952,0
14564,0
384,0
12657,0
457,0
9710,0
7288,0
17170,0
2597,0
18145,0
14496,0
11224,0
22938,0
20618,0
10252,0
15503,0
13560,0
14576,0
10011,0
23113,0
11973,0
15020,0
22067,0
7316,0
18841,0
14766,0
1907,0
22698,0
17968,0
11803,0
8146,0
17085,0
960,0
922,0
4768,0
23718,0
6423,0
5145,0
22169,0
14292,0
7266,0
15886,0
24470,0
12151,0
10914,0
19645,0
20363,0
23065,0
18325,0
10746,0
24218,0
24513,0
20034,0
16947,0
7669,0
17420,0
13706,0
4147,0
2183,0
16480,0
15615,0
24335,0
4786,0
23732,0
16970,0
730,0
23118,0
24454,0
10734,0
11160,0
16235,0
1396,0
13703,0
22780,0
18248,0
24373,0
17911,0
5785,0
23496,0
2793,0
8292,0
4558,0
15531,0
14285,0
21106,0
3350,0
2925,0
21116,0
5325,0
10533,0
1244,0
5820,0
13815,0
14175,0
11791,0
9280,0
2924,0
5212,0
9108,0
12403,0
4612,0
8931,0
23997,0
5811,0
7478,0
9675,0
3424,0
15013,0
17800,0
15151,0
927,0
23499,0
2181,0
944,0
18195,0
2460,0
6088,0
1973,0
15734,0
12485,0
11988,0
16016,0
10544,0
8498,0
17369,0
1736,0
1130,0
5647,0
13553,0
19541,0
1066,0
20475,0
2287,0
13966,0
5682,0
19688,0
5554,0
12856,0
15845,0
8324,0
12,0
12218,0
1742,0
5755,0
19977,0
19226,0
19270,0
3229,0
6755,0
17400,0
59,0
4602,0
20657,0
5500,0
5627,0
10341,0
15431,0
17503,0
9435,0
23382,0
21526,0
16852,0
6139,0
5153,0
21031,0
17039,0
15715,0
6201,0
3223,0
1727,0
21034,0
15748,0
19762,0
14240,0
14298,0
10576,0
2906,0
11404,0
5371,0
4923,0
335,0
3044,0
21795,0
8936,0
22666,0
14289,0
6697,0
13928,0
18813,0
14716,0
16851,0
16136,0
9194,0
2313,0
14223,0
6561,0
15380,0
21674,0
5613,0
17684,0
21063,0
8877,0
5021,0
24009,0
7668,0
21324,0
11380,0
1854,0
14453,0
12326,0
15501,0
22489,0
786,0
22829,0
12136,0
22913,0
529,0
19291,0
20868,0
20137,0
1566,0
6683,0
3004,0
4264,0
18198,0
5501,0
539,0
15591,0
6230,0
5463,0
11881,0
17799,0
11838,0
13290,0
21035,0
154,0
20314,0
10609,0
18531,0
9159,0
21803,0
4144,0
17543,0
6898,0
1052,0
2905,0
13182,0
32,0
24404,0
4982,0
5582,0
7676,0
7820,0
8754,0
1850,0
13105,0
18668,0
14384,0
5527,0
22685,0
23332,0
11490,0
22149,0
16773,0
2549,0
19106,0
22065,0
1776,0
20934,0
20187,0
5216,0
8303,0
24122,0
3395,0
7176,0
8238,0
17835,0
23051,0
14670,0
17090,0
8226,0
20510,0
13898,0
5617,0
11837,0
15805,0
13687,0
23796,0
3612,0
21793,0
7529,0
18315,0
14709,0
14736,0
21464,0
14220,0
15857,0
20371,0
18322,0
8011,0
3982,0
1445,0
20888,0
5013,0
16045,0
22166,0
4028,0
3978,0
5415,0
23486,0
21758,0
1543,0
15596,0
21117,0
24434,0
18972,0
9757,0
8443,0
10155,0
21665,0
24450,0
21353,0
2587,0
21,0
8684,0
23377,0
7195,0
21786,0
24134,0
16377,0
1840,0
16459,0
1579,0
5945,0
20955,0
1997,0
5528,0
20801,0
16337,0
3637,0
2520,0
2293,0
8398,0
13150,0
17237,0
23386,0
2764,0
11753,0
18161,0
2404,0
4166,0
15461,0
11889,0
9273,0
23651,0
8474,0
5097,0
8953,0
10676,0
3373,0
10742,0
3785,0
7973,0
13469,0
11883,0
23524,0
18795,0
10701,0
4445,0
4092,0
16282,0
7047,0
6676,0
12685,0
17487,0
24266,0
5505,0
1794,0
4305,0
1989,0
1838,0
19686,0
16276,0
20793,0
15937,0
11698,0
3720,0
8709,0
6612,0
12025,0
20902,0
14299,0
15508,0
16906,0
9954,0
7991,0
13699,0
20429,0
22402,0
19162,0
16539,0
4801,0
20030,0
11198,0
15692,0
5460,0
15077,0
3492,0
5423,0
22555,0
2755,0
2976,0
14805,0
9005,0
6453,0
18449,0
3005,0
22387,0
23226,0
24109,0
6508,0
15720,0
3180,0
10225,0
9532,0
21110,0
13233,0
13108,0
17676,0
9851,0
23093,0
14838,0
20433,0
14485,0
234,0
8386,0
11968,0
9240,0
18211,0
9134,0
21191,0
21260,0
262,0
13957,0
8573,0
6352,0
7347,0
6559,0
6086,0
23068,0
11941,0
5199,0
7012,0
8823,0
23469,0
12656,0
20651,0
14623,0
16472,0
3673,0
23183,0
9759,0
6381,0
10721,0
7701,0
22888,0
3359,0
9017,0
8740,0
18089,0
9691,0
17049,0
7244,0
21618,0
6990,0
17205,0
7040,0
17187,0
14123,0
11303,0
20375,0
21254,0
4794,0
15367,0
15334,0
20665,0
11061,0
7834,0
15459,0
14666,0
16940,0
21845,0
12923,0
14592,0
917,0
3668,0
16518,0
21284,0
7155,0
1603,0
19133,0
23802,0
5435,0
3509,0
7751,0
1809,0
2154,0
22049,0
2563,0
1024,0
22522,0
19489,0
23139,0
11027,0
15972,0
15475,0
10969,0
1367,0
18296,0
13006,0
23039,0
15335,0
15498,0
958,0
10078,0
5827,0
13922,0
14163,0
4771,0
15093,0
12004,0
17521,0
15448,0
15432,0
4357,0
9751,0
19885,0
7184,0
9943,0
319,0
17525,0
21642,0
22096,0
18935,0
3656,0
5924,0
19435,0
17893,0
443,0
14451,0
673,0
19582,0
18312,0
16356,0
9148,0
3538,0
23302,0
24350,0
509,0
9442,0
17153,0
6337,0
357,0
20422,0
2084,0
17220,0
9553,0
17172,0
12012,0
19871,0
5374,0
14374,0
1956,0
6415,0
23130,0
8958,0
3530,0
15995,0
556,0
19459,0
9258,0
23584,0
4298,0
13876,0
20991,0
23215,0
16237,0
19848,0
12260,0
13017,0
990,0
18328,0
15150,0
11646,0
703,0
20629,0
15465,0
16050,0
20058,0
24095,0
9110,0
17661,0
22597,0
18905,0
12679,0
5856,0
22821,0
24403,0
5915,0
8522,0
8353,0
16658,0
22386,0
20711,0
2852,0
2663,0
23111,0
1200,0
10277,0
10046,0
5756,0
14396,0
14702,0
14897,0
8645,0
7799,0
8515,0
15709,0
8781,0
11676,0
8944,0
7234,0
421,0
4181,0
4278,0
18115,0
21926,0
15054,0
23708,0
8151,0
5191,0
16983,0
7396,0
12287,0
7923,0
9218,0
752,0
16986,0
5721,0
8284,0
9467,0
15588,0
24079,0
16090,0
11890,0
809,0
21183,0
10712,0
4308,0
23852,0
8432,0
16544,0
12125,0
18214,0
12066,0
21262,0
6715,0
24330,0
24145,0
13810,0
23053,0
22658,0
20980,0
4682,0
11629,0
19023,0
9552,0
4158,0
3148,0
5714,0
5992,0
9500,0
7838,0
2896,0
1362,0
22136,0
11201,0
20652,0
1582,0
24149,0
17002,0
9720,0
18660,0
19828,0
16650,0
22862,0
21839,0
5747,0
433,0
3665,0
12296,0
4492,0
21135,0
918,0
1713,0
19055,0
3599,0
18537,0
3410,0
12479,0
13621,0
7905,0
2092,0
13983,0
8895,0
1318,0
15655,0
11875,0
8263,0
19339,0
17298,0
23141,0
11666,0
3981,0
19650,0
4716,0
3817,0
16094,0
16085,0
14325,0
16905,0
17846,0
19991,0
1372,0
11816,0
23196,0
14011,0
5392,0
21165,0
18719,0
7265,0
12574,0
18519,0
18911,0
13789,0
23276,0
20907,0
18249,0
24511,0
16330,0
10959,0
10732,0
19000,0
23442,0
3275,0
18058,0
23295,0
3869,0
13604,0
22137,0
23304,0
10787,0
21418,0
3479,0
10884,0
20368,0
23485,0
874,0
7750,0
13220,0
5241,0
12995,0
21874,0
15824,0
23972,0
4989,0
19009,0
13534,0
5042,0
14460,0
14138,0
4738,0
1061,0
8984,0
9127,0
8916,0
17722,0
15485,0
8030,0
9375,0
18993,0
22890,0
9865,0
12018,0
2626,0
20919,0
19184,0
391,0
6265,0
8557,0
13468,0
12667,0
14472,0
23562,0
9101,0
13862,0
785,0
11428,0
2085,0
14814,0
7139,0
4884,0
5263,0
16407,0
14210,0
1614,0
12335,0
14407,0
784,0
22792,0
13670,0
7057,0
24089,0
2245,0
6160,0
19844,0
611,0
5831,0
22616,0
7106,0
24126,0
13352,0
9997,0
6927,0
21506,0
11823,0
23914,0
23346,0
19717,0
1017,0
15005,0
15668,0
1549,0
20494,0
6351,0
22369,0
3285,0
20612,0
21959,0
6690,0
7109,0
12537,0
12461,0
10516,0
11721,0
2036,0
22488,0
6503,0
13752,0
20904,0
21422,0
1922,0
7066,0
12311,0
10471,0
19401,0
24443,0
8275,0
3924,0
17898,0
12145,0
6575,0
9583,0
5379,0
9,0
4527,0
19555,0
2147,0
10097,0
12830,0
21553,0
16578,0
9425,0
4129,0
12037,0
16184,0
21455,0
12690,0
10438,0
11793,0
5472,0
8926,0
13761,0
10861,0
2106,0
11564,0
19079,0
21152,0
6256,0
10771,0
3743,0
21865,0
15243,0
3390,0
3686,0
13850,0
3663,0
22354,0
402,0
23084,0
12265,0
7705,0
1773,0
13473,0
5152,0
9763,0
483,0
17652,0
24232,0
14997,0
21214,0
7007,0
490,0
18622,0
1569,0
9533,0
8802,0
4867,0
104,0
21861,0
7459,0
3709,0
9363,0
14288,0
18695,0
10667,0
12849,0
1365,0
16760,0
17148,0
14695,0
18685,0
15798,0
4556,0
3452,0
11641,0
12669,0
9244,0
5252,0
2693,0
10848,0
9659,0
20217,0
9489,0
4684,0
6394,0
22348,0
22232,0
7877,0
22360,0
52,0
20787,0
14922,0
1370,0
11964,0
16454,0
8019,0
18247,0
22271,0
18898,0
13350,0
13676,0
4541,0
11745,0
3149,0
1385,0
13194,0
23336,0
17946,0
22403,0
19131,0
19782,0
21953,0
14994,0
14961,0
4633,0
30,0
21128,0
3473,0
2570,0
24316,0
8929,0
3054,0
4342,0
4153,0
22842,0
18611,0
20154,0
12115,0
17606,0
23547,0
7045,0
10522,0
7653,0
7524,0
3061,0
22435,0
16023,0
9748,0
6345,0
23880,0
8051,0
6483,0
17192,0
4079,0
16451,0
4229,0
3508,0
11400,0
14219,0
19020,0
12962,0
19379,0
16028,0
13049,0
1876,0
22358,0
19463,0
9329,0
16048,0
21473,0
9472,0
3696,0
11406,0
15399,0
19426,0
1079,0
2249,0
24336,0
20812,0
6145,0
9895,0
4444,0
6844,0
11423,0
9950,0
343,0
22198,0
23546,0
3391,0
10027,0
22834,0
22767,0
4607,0
19157,0
1581,0
11021,0
200,0
11679,0
1996,0
482,0
20656,0
3276,0
8513,0
3201,0
1604,0
19852,0
11967,0
21163,0
15143,0
17179,0
12181,0
1162,0
6799,0
1756,0
7488,0
13342,0
21362,0
15853,0
9250,0
7108,0
15087,0
4990,0
1206,0
17382,0
22013,0
14904,0
8663,0
17069,0
3018,0
18926,0
5024,0
13582,0
10675,0
2514,0
15451,0
20928,0
4572,0
15108,0
18575,0
23087,0
21943,0
20529,0
7532,0
23907,0
9058,0
18532,0
667,0
19647,0
16162,0
3397,0
10595,0
22539,0
20055,0
15325,0
5813,0
2408,0
17024,0
3551,0
2,0
3172,0
3101,0
8712,0
2187,0
11012,0
2395,0
168,0
211,0
4091,0
12210,0
8419,0
8221,0
21337,0
3562,0
5494,0
4721,0
12234,0
11880,0
21648,0
17990,0
14357,0
9179,0
17534,0
24288,0
3312,0
3888,0
23474,0
23006,0
17998,0
11440,0
5269,0
11596,0
10216,0
6460,0
14939,0
14622,0
7656,0
3550,0
19680,0
8583,0
1397,0
16766,0
11297,0
20284,0
5814,0
20922,0
1262,0
23659,0
1628,0
3161,0
10666,0
2044,0
11242,0
11799,0
1485,0
4117,0
270,0
17580,0
15410,0
3023,0
6294,0
15629,0
14779,0
14541,0
17833,0
21714,0
17030,0
15535,0
12983,0
5961,0
15769,0
24275,0
9829,0
2340,0
21844,0
16563,0
3090,0
16864,0
19509,0
2547,0
19383,0
11821,0
17823,0
4479,0
2164,0
6489,0
19606,0
23042,0
8322,0
8855,0
17755,0
3909,0
1092,0
10141,0
22577,0
22109,0
111,0
13411,0
16462,0
5536,0
20158,0
11064,0
22868,0
22011,0
7361,0
20853,0
7304,0
12345,0
13543,0
16307,0
4100,0
17007,0
19932,0
9897,0
11477,0
23279,0
8575,0
23390,0
5752,0
13478,0
4656,0
22072,0
22159,0
10176,0
22050,0
9893,0
3032,0
14109,0
16280,0
8639,0
4251,0
19039,0
4458,0
11990,0
3010,0
2379,0
9373,0
868,0
4894,0
4638,0
11225,0
19418,0
11073,0
7533,0
3049,0
5001,0
17956,0
18597,0
15968,0
19388,0
9253,0
12332,0
3840,0
4410,0
22851,0
4563,0
19476,0
15921,0
2622,0
6657,0
744,0
5638,0
1083,0
14467,0
4012,0
6306,0
3746,0
19646,0
11523,0
23679,0
21215,0
10601,0
8533,0
8851,0
4029,0
21614,0
23153,0
5898,0
12284,0
8526,0
7565,0
20138,0
5306,0
12699,0
12672,0
17443,0
313,0
13953,0
5976,0
12093,0
10213,0
14743,0
14518,0
17957,0
24362,0
2197,0
19186,0
936,0
1175,0
10706,0
21292,0
5762,0
632,0
1716,0
23206,0
12310,0
10625,0
6252,0
14483,0
1719,0
12532,0
16183,0
23129,0
1095,0
10425,0
9386,0
22957,0
12204,0
305,0
21847,0
18392,0
39,0
15614,0
11933,0
21247,0
13066,0
4394,0
16063,0
7272,0
22150,0
24352,0
37,0
23330,0
15271,0
22735,0
17323,0
18136,0
1949,0
7189,0
3853,0
12171,0
4381,0
97,0
8524,0
3685,0
4520,0
8422,0
17701,0
14617,0
20828,0
14499,0
4098,0
17927,0
3269,0
16369,0
6162,0
23945,0
16293,0
5600,0
5750,0
1526,0
191,0
23901,0
22129,0
7893,0
10563,0
8939,0
12912,0
231,0
2677,0
15477,0
18139,0
1225,0
275,0
16432,0
12509,0
7389,0
352,0
23230,0
1893,0
23281,0
15688,0
2002,0
24304,0
12567,0
14202,0
12208,0
3503,0
12279,0
18475,0
10372,0
4942,0
8492,0
21712,0
8434,0
10312,0
19450,0
13958,0
19522,0
17351,0
15349,0
8468,0
20141,0
3945,0
8192,0
13718,0
22557,0
14627,0
21990,0
12863,0
3107,0
9367,0
1495,0
9576,0
13125,0
4932,0
7965,0
10765,0
5551,0
16888,0
15527,0
22944,0
15460,0
23794,0
9402,0
10713,0
9663,0
6770,0
22302,0
23890,0
6995,0
4827,0
15308,0
4411,0
13840,0
4896,0
11433,0
22157,0
21510,0
8210,0
1785,0
20553,0
7351,0
15045,0
2425,0
12517,0
1058,0
23817,0
4764,0
10870,0
16232,0
19569,0
11135,0
5765,0
